,Unnamed:0,Unnamed:1,Unnamed:2,"7652,9173,9196,9218,9476,9520,10351,10443",KwunTong,OnTaiShoppingCentre,09/01/2021,"9261,9265",TuenMun,LeungKingPlaza,15/01/2021,"7884,8521,8689,9653",Unnamed:0,Unnamed:1,Unnamed:2,"9224,9227,9230,9263,9407,9702",KwaiTsing,OnYamShoppingCentreGrandRestaurant,17/01/2021,9843,YauTsimMong,In'sPointHoChoiSeafoodRestaurant,18/01/2021,"9860,9914",SaiKung,PopCornStarbucksCoffee,19/01/2021,9883,YuenLong,HopYickPlaza,20/01/2021,9894,ShaTin,GardenRiveraJiufenShifen,21/01/2021,10106,HoiFuShoppingCentreTamjaiYunnanMixian,22/01/2021,10064,LegendTower,23/01/2021,10142,TsuenWan,ShekWaiKokEstateShoppingCentre威威粉麵餐廳,10341,KokPahMansionSatayKing,24/01/2021,10344,Eastern,HoiKwongCourtShoppingArcadeGoodTasteHouse,25/01/2021,10360,AvenueofStarsStarbucks,27/01/2021,10350,KowloonCity,HomantinPlaza,28/01/2021,"8813,8870,9029,9049,9050,10379"
946,,,,,,,,,,,,,,,,,Central &Western,Citic Tower Arima Restaurant,18/01/2021,9711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,,,,,,,,,,,,,,,,,Tsuen Wan,Block R Luk Yeung Sun Chuen,18/01/2021,9734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,,,,,,,,,,,,,,,,,Yau TsimMong,Bowring Commercial Centre,18/01/2021,9750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,,,,,,,,,,,,,,,,,Yau TsimMong,199 Reclamation Street,18/01/2021,9762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,,,,,,,,,,,,,,,,,Central &Western,105 Jervois Street Sushi Masa,18/01/2021,9790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,,,,,,,,,,,,,,,,,Central &Western,Shun Tak Centre West Tower,18/01/2021,9790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,,,,,,,,,,,,,,,,,Kwun Tong,Harbourside HQ,18/01/2021,9829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,,,,,,,,,,,,,,,,,Yau TsimMong,iSQUARE Joyous Gate,18/01/2021,9829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,,,,,,,,,,,,,,,,,Yau TsimMong,Lee Chung Industrial Building,18/01/2021,9829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,,,,,,,,,,,,,,,,,Sham Shui Po,Delia Memorial School (Glee Path),18/01/2021,9853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,,,,,,,,,,,,,,,,,Tuen Mun,Waldof Shopping Arcade 雲南小鍋米 線,18/01/2021,9854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,,,,,,,,,,,,,,,,,Islands,Hong Kong International Airport Terminal 1,18/01/2021,9855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,,,,,,,,,,,,,,,,,,,,,Sai Kung,Monterey Place,18/01/2021,9883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,,,,,,,,,,,,,,,,,,,,,Central &Western,Exchange Square,18/01/2021,9887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,,,,,,,,,,,,,,,,,,,,,Yuen Long,Tower 5 The Spectra,18/01/2021,9888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,,,,,,,,,,,,,,,,,,,,,Eastern,G/F Bo Shing Court Jumbo Hainanese Chicken,18/01/2021,9971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,,,,,,,,,,,,,,,,,,,,,Tsuen Wan,MTR Tsuen Wan Depot,18/01/2021,9972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,,,,,,,,,,,,,,,,,,,,,Yuen Long,Hung Fuk Wet Market,18/01/2021,9981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,,,,,,,,,,,,,,,,,,,,,Sai Kung,Park Central,19/01/2021,10038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,,,,,,,,,,,,,,,,,,,,,Sai Kung,TKO Spot,19/01/2021,"10038, 10057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,,,,,,,,,,,,,,,,,,,,,Wan Chai,Hoi Hing Building,19/01/2021,10041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,,,,,,,,,,,,,,,,,,,,,Southern,Pui Tak Canossian College,19/01/2021,10054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,,,,,,,,,,,,,,,,,,,,,Kowloon City,Celestial Place Maxim's MX,19/01/2021,"9685, 9977",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,,,,,,,,,,,,,,,,,,,,,Eastern,EAST Hong Kong,19/01/2021,"9698, 9948",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,,,,,,,,,,,,,,,,,,,,,Eastern,Technology Plaza,19/01/2021,9727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,Prince Edward ~ The Lamma City,19/01/2021,9749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,MTR Yau Ma Tei Station,19/01/2021,9751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,,,,,,,,,,,,,,,,,,,,,Wan Chai,127-129 Electric Road,19/01/2021,9756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,,,,,,,,,,,,,,,,,,,,,Eastern,Galaxy Plaza,19/01/2021,9758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,Hanyee Building Hello India Restaurant & Bar,19/01/2021,9759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,Anchor Street Refuse Collection Point,19/01/2021,9764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,27 Pitt Street 勝利超級魚丸,19/01/2021,"9777, 9778, 9931",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,Lauren Court,19/01/2021,9777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,,,,,,,,,,,,,,,,,,,,,Kwun Tong,Kai Tin Shopping Centre Delicious Café,19/01/2021,9829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,,,,,,,,,,,,,,,,,,,,,Kowloon City,Lok Wah Building Whampoa Estate,19/01/2021,9829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,S.B. Commercial Building,19/01/2021,"9837, 9935",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,,,,,,,,,,,,,,,,,,,,,Kwai Tsing,On Yam Shopping Centre,19/01/2021,9842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,,,,,,,,,,,,,,,,,,,,,Sha Tin,New Town Plaza 3 Social Place,19/01/2021,9866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,,,,,,,,,,,,,,,,,,,,,,,,,Kwun Tong,Laguna Plaza Super Super Congee & Noodle,19/01/2021,9889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,,,,,,,,,,,,,,,,,,,,,,,,,Eastern,G/F Metropole Building Fulum Palace (North Point),19/01/2021,9949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,,,,,,,,,,,,,,,,,,,,,,,,,Kowloon City,Mun Ching House Kai Ching Estate,19/01/2021,9950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,,,,,,,,,,,,,,,,,,,,,,,,,Kwai Tsing,Kwai Chung Shopping Centre,19/01/2021,9959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,,,,,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,The Toy House,19/01/2021,9960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,,,,,,,,,,,,,,,,,,,,,,,,,Wan Chai,C.L.I. Building,19/01/2021,9973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,,,,,,,,,,,,,,,,,,,,,,,,,Wan Chai,Sun Hung Kai Centre,19/01/2021,9973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,,,,,,,,,,,,,,,,,,,,,,,,,Wan Chai,G/F Lucky House,19/01/2021,9976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,,,,,,,,,,,,,,,,,,,,,,,,,Tuen Mun,Po Leung Kuk Hong Kong Taoist Association Yuen Yuen Primary School,19/01/2021,9981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,,,,,,,,,,,,,,,,,,,,,,,,,Southern,Hong Kong Police College-Peter Moor Building Indoor Range,19/01/2021,9989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,,,,,,,,,,,,,,,,,,,,,,,,,Islands,Elegance Court Hillgrove Village,20/01/2021,10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,,,,,,,,,,,,,,,,,,,,,,,,,Tuen Mun,Toi Shan Association Primary School,20/01/2021,10017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,,,,,,,,,,,,,,,,,,,,,,,,,Sham Shui Po,Mei Foo Plaza,20/01/2021,10027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,,,,,,,,,,,,,,,,,,,,,,,,,Eastern,Aldrich Garden Shopping Centre,20/01/2021,10054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,,,,,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,The Mira Hong Kong,20/01/2021,10063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,,,,,,,,,,,,,,,,,,,,,,,,,Sha Tin,Shatin Park Phase 1 Dai Viet PHO Vietnamese Restaurant,20/01/2021,10106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,,,,,,,,,,,,,,,,,,,,,,,,,Sham Shui Po,Premier Centre,20/01/2021,10139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,,,,,,,,,,,,,,,,,,,,,,,,,Wan Chai,Lee Garden One,20/01/2021,10177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,,,,,,,,,,,,,,,,,,,,,,,,,Kowloon City,G/F Po Sun Mansion,20/01/2021,10207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,,,,,,,,,,,,,,,,,,,,,,,,,Tsuen Wan,Tsuen Wan Centre Phase II Shopping Centre,20/01/2021,10341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,,,,,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,Yau Ma Tei Market,20/01/2021,"8870, 8881, 9118, 9321, 9323, 9731, 10040",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,,,,,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,G/F Kam Wah Building,20/01/2021,"9732, 9850",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,,,,,,,,,,,,,,,,,,,,,,,,,Yuen Long,12A Sheung Tsuen 恩記茶餐廳,20/01/2021,9867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,,,,,,,,,,,,,,,,,,,,,,,,,Yuen Long,642 Kam Tin Road,20/01/2021,9867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,,,,,,,,,,,,,,,,,,,,,,,,,Yuen Long,G/F 281 Castle Peak Road,20/01/2021,9867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kwai Tsing,Kwai Fong Terrace Dragon Place Restaurant,20/01/2021,9908,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,T.A.L. Building,20/01/2021,9924,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sha Tin,Freshall (Sha Kok Market),20/01/2021,9942,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wong Tai Sin,Lung Cheung Office Block,20/01/2021,9950,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,Metro Harbour View Plaza Café 100%,20/01/2021,9955,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Central &Western,93 Catchick Street Mama Malouf,20/01/2021,9961,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tsuen Wan,Tsuen Wan Plaza Wai Wai Wai,20/01/2021,9972,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yuen Long,G/F Yuen Long Station,20/01/2021,9981,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,Mira Place 2 Don Don Donki,20/01/2021,9983,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Central &Western,Alexandra House,20/01/2021,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Islands,D'Deck Island Café,21/01/2021,10001,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Islands,Discovery Bay North Plaza,21/01/2021,10001,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Central &Western,Dotcom House,21/01/2021,"10003, 10199",,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Islands,Headland Village,21/01/2021,10001,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Islands,The Hemex Discovery Bay,21/01/2021,10001,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yuen Long,Caltex - Tong Yan San Tsuen,21/01/2021,10033,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kwai Tsing,Cheung Fat Plaza,21/01/2021,10049,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,Pak Shing Building McDonald's,21/01/2021,10040,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,Royal Commercial Centre Tamjai Yunnan Mixian,21/01/2021,10040,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,10 Hau Fook Street TEKKA,21/01/2021,10056,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kwun Tong,King Palace Plaza,21/01/2021,10057,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Central &Western,Cosco Tower,21/01/2021,10064,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Central &Western,Infinitus Plaza Mixian Sense,21/01/2021,10064,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,G/F 49 Battery Street,21/01/2021,10092,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wong Tai Sin,G/F Po Fat Building,21/01/2021,10128,,,,,,,,,,,,,,,,,,,,,,,
1034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sham Shui Po,Tower 2 Cheung Sha Wan Plaza McDonald's,21/01/2021,10139,,,,,,,,,,,,,,,,,,,,,,,
1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tsuen Wan,Tsuen Wan Plaza,21/01/2021,10137,,,,,,,,,,,,,,,,,,,,,,,
1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eastern,Block B Sea View Estate,21/01/2021,10142,,,,,,,,,,,,,,,,,,,,,,,
1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kwun Tong,Millennium City 5,21/01/2021,10142,,,,,,,,,,,,,,,,,,,,,,,
1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Islands,Fu Tung Plaza MOS Burger,21/01/2021,10155,,,,,,,,,,,,,,,,,,,,,,,
1039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wong Tai Sin,AIA Financial Centre,21/01/2021,10174,,,,,,,,,,,,,,,,,,,,,,,
1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kwun Tong,AXA Tower,21/01/2021,10205,,,,,,,,,,,,,,,,,,,,,,,
1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kowloon City,G/F 9 Mintai Street Old Time Flavor,21/01/2021,10210,,,,,,,,,,,,,,,,,,,,,,,
1042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eastern,Harbour North Phase 2,21/01/2021,10237,,,,,,,,,,,,,,,,,,,,,,,
1043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eastern,Yik Hon Building,21/01/2021,10237,,,,,,,,,,,,,,,,,,,,,,,
1044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Central &Western,Workington Tower,21/01/2021,10264,,,,,,,,,,,,,,,,,,,,,,,
1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kowloon City,Whampoa Garden Bauhinia Manisions Block 8,21/01/2021,10289,,,,,,,,,,,,,,,,,,,,,,,
1046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,Kwun Chung Municipal Services Building,21/01/2021,"9130, 9174, 10066",,,,,,,,,,,,,,,,,,,,,,,
1047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sha Tin,Free Methodist Mei Lam Primary School,21/01/2021,9963,,,,,,,,,,,,,,,,,,,,,,,
1048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sham Shui Po,Maxim's Centre,21/01/2021,9967,,,,,,,,,,,,,,,,,,,,,,,
1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sham Shui Po,Cheung Sha Wan Government Offices,21/01/2021,9968,,,,,,,,,,,,,,,,,,,,,,,
1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wan Chai,83 Wan Chai Road,21/01/2021,9975,,,,,,,,,,,,,,,,,,,,,,,
1051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kowloon City,Chi Chun Lau Chun Seen Mei Chuen McDonald's,21/01/2021,9977,,,,,,,,,,,,,,,,,,,,,,,
1052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yuen Long,Tower 2 Harbour Plaza Resort City YatYat Place,21/01/2021,9978,,,,,,,,,,,,,,,,,,,,,,,
1053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Central &Western,Admiralty Centre Tower 1,21/01/2021,9983,,,,,,,,,,,,,,,,,,,,,,,
1054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eastern,Atelier,22/01/2021,10003,,,,,,,,,,,,,,,,,,,,,,,
1055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,68 Kimberley Road,22/01/2021,10056,,,,,,,,,,,,,,,,,,,,,,,
1056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sai Kung,G/F Nan Fung Plaza,22/01/2021,10057,,,,,,,,,,,,,,,,,,,,,,,
1057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kwun Tong,Kwun Tong Plaza,22/01/2021,10058,,,,,,,,,,,,,,,,,,,,,,,
1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,G/F Charming Garden,22/01/2021,10064,,,,,,,,,,,,,,,,,,,,,,,
1059,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,,,,,,,,,,,,,,,,G/F Liberty Mansion,22/01/2021,"10091, 10098",,,,,,,,,,,,,,,,,,,,
1060,,,,,,,,,,,,,,,,,,,,,Wong Tai Sin,,,,,,,,,,,,,,,,Fung Tak Shopping Centre 榮基牛雜 粉麵,22/01/2021,10128,,,,,,,,,,,,,,,,,,,,
1061,,,,,,,,,,,,,,,,,,,,,Kwun Tong,,,,,,,,,,,,,,,,8 Clear Water Bay Road Infinity Eight,22/01/2021,10133,,,,,,,,,,,,,,,,,,,,
1062,,,,,,,,,,,,,,,,,,,,,Eastern,,,,,,,,,,,,,,,,Cityplaza One,22/01/2021,10137,,,,,,,,,,,,,,,,,,,,
1063,,,,,,,,,,,,,,,,,,,,,Sha Tin,,,,,,,,,,,,,,,,Yu Chui Shopping Centre,22/01/2021,10139,,,,,,,,,,,,,,,,,,,,
1064,,,,,,,,,,,,,,,,,,,,,Yuen Long,,,,,,,,,,,,,,,,"Block C, Manhattan Plaza",22/01/2021,10153,,,,,,,,,,,,,,,,,,,,
1065,,,,,,,,,,,,,,,,,,,,,Islands,,,,,,,,,,,,,,,,28 Siena Two,22/01/2021,10204,,,,,,,,,,,,,,,,,,,,
1066,,,,,,,,,,,,,,,,,,,,,Kwai Tsing,,,,,,,,,,,,,,,,G/F Tower 1 Magnet Place Café De Coral,22/01/2021,10213,,,,,,,,,,,,,,,,,,,,
1067,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,,,,,,,,,,,,,,,,Hankow Centre,22/01/2021,10216,,,,,,,,,,,,,,,,,,,,
1068,,,,,,,,,,,,,,,,,,,,,Tsuen Wan,,,,,,,,,,,,,,,,KOLOUR . Tsuen Wan I,22/01/2021,10213,,,,,,,,,,,,,,,,,,,,
1069,,,,,,,,,,,,,,,,,,,,,Kwai Tsing,,,,,,,,,,,,,,,,On Fook Industrial Building,22/01/2021,10213,,,,,,,,,,,,,,,,,,,,
1070,,,,,,,,,,,,,,,,,,,,,Central &Western,,,,,,,,,,,,,,,,Pacific Place,22/01/2021,10215,,,,,,,,,,,,,,,,,,,,
1071,,,,,,,,,,,,,,,,,,,,,Sham Shui Po,,,,,,,,,,,,,,,,"Delia Memorial School, Mei Foo Sun Chuen",22/01/2021,10235,,,,,,,,,,,,,,,,,,,,
1072,,,,,,,,,,,,,,,,,,,,,Central &Western,,,,,,,,,,,,,,,,Wellington Place Espuma,22/01/2021,10263,,,,,,,,,,,,,,,,,,,,
1073,,,,,,,,,,,,,,,,,,,,,Kwun Tong,,,,,,,,,,,,,,,,Rykadan Capital Tower,22/01/2021,10277,,,,,,,,,,,,,,,,,,,,
1074,,,,,,,,,,,,,,,,,,,,,Tsuen Wan,,,,,,,,,,,,,,,,75 Chung On Street Fu Doo Restaurant,22/01/2021,10341,,,,,,,,,,,,,,,,,,,,
1075,,,,,,,,,,,,,,,,,,,,,Yuen Long,,,,,,,,,,,,,,,,Tin Yan Shopping Centre,22/01/2021,"9385, 10217",,,,,,,,,,,,,,,,,,,,
1076,,,,,,,,,,,,,,,,,,,,,Islands,,,,,,,,,,,,,,,,Fu Tung Plaza,22/01/2021,"9485, 10155",,,,,,,,,,,,,,,,,,,,
1077,,,,,,,,,,,,,,,,,,,,,Eastern,,,,,,,,,,,,,,,,Yiu Tung Shopping Centre,22/01/2021,"9497, 10129",,,,,,,,,,,,,,,,,,,,
1078,,,,,,,,,,,,,,,,,,,,,Wan Chai,,,,,,,,,,,,,,,,Revenue Tower,22/01/2021,9973,,,,,,,,,,,,,,,,,,,,
1079,,,,,,,,,,,,,,,,,,,,,Kwai Tsing,,,,,,,,,,,,,,,,Mapletree Logistics Hub Tsing Yi,22/01/2021,9997,,,,,,,,,,,,,,,,,,,,
1080,,,,,,,,,,,,,,,,,,,,,Kwai Tsing,,,,,,,,,,,,,,,,Cheung Hong Estate Dragon Gate,23/01/2021,10042,,,,,,,,,,,,,,,,,,,,
1081,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,,,,,,,,,,,,,,,,Olympian City 2 Law Mark Kee,23/01/2021,10064,,,,,,,,,,,,,,,,,,,,
1082,,,,,,,,,,,,,,,,,,,,,Kwai Tsing,,,,,,,,,,,,,,,,Hang King Shopping Arcade,23/01/2021,10070,,,,,,,,,,,,,,,,,,,,
1083,,,,,,,,,,,,,,,,,,,,,Yau TsimMong,,,,,,,,,,,,,,,,13-15 Man Wai Street Man Lee Restaurant,23/01/2021,10081,,,,,,,,,,,,,,,,,,,,
1084,,,,,,,,,,,,,,,,,,,,,Tsuen Wan,,,,,,,,,,,,,,,,G/F Hing Hing Building,23/01/2021,"10083, 10189",,,,,,,,,,,,,,,,,,,,
1085,,,,,,,,,,,,,,,,,,,,,Sha Tin,,,,,,,,,,,,,,,,Yu Chui Court Market 茶記一加一,23/01/2021,10139,,,,,,,,,,,,,,,,,,,,
1086,,,,,Yuen Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Green Lodge,23/01/2021,10153,,,,,,,,,,,,,,,,,
1087,,,,,Eastern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Metropole Café de Coral,23/01/2021,10150,,,,,,,,,,,,,,,,,
1088,,,,,Eastern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Smiling Shau Kei Wan Plaza,23/01/2021,"10157, 10276",,,,,,,,,,,,,,,,,
1089,,,,,Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yat Tung Shopping Centre Café de Coral,23/01/2021,10156,,,,,,,,,,,,,,,,,
1090,,,,,Wan Chai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8 Tai Yuen Street Tam Chai Yunnan Noodles,23/01/2021,10173,,,,,,,,,,,,,,,,,
1091,,,,,Sha Tin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chik Fu Street Kwan Kee,23/01/2021,10173,,,,,,,,,,,,,,,,,
1092,,,,,Wan Chai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G/F Causeway Bay Commercial Building Tsui Wah Restaurant,23/01/2021,10174,,,,,,,,,,,,,,,,,
1093,,,,,Tai Po,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G/F Eightland Gardens Eightland Cafe,23/01/2021,10173,,,,,,,,,,,,,,,,,
